index,EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType,FatalYN
6951,0,2024-08-20T19:00:00Z,False,0,9/27/2024 0:00,?,0.0,0.0,0.0,0.0,242,766,1,903,False,0.125,5,15,0,3,3,5,1,2,0
6952,0,2024-08-20T15:42:00Z,False,0,9/19/2024 0:00,?,0.0,0.0,0.0,0.0,550,554,1,2098,False,0.125,5,15,0,3,3,5,1,2,0
6953,0,2024-08-20T15:15:00Z,False,0,2/11/2025 0:00,Minor,0.0,0.0,1.0,1.0,250,60,1,2701,False,0.125,5,13,0,3,3,5,1,2,0
6954,0,2024-08-20T09:19:00Z,False,0,?,Fatal,1.0,1.0,0.0,2.0,735,573,1,1909,True,0.25,0,15,0,3,3,4,2,3,1
6955,0,2024-08-20T08:00:00Z,False,0,?,Fatal,2.0,1.0,0.0,2.0,250,314,1,2128,False,0.25,0,15,0,1,3,10,2,3,1
6956,0,2024-08-20T06:20:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,250,45,1,576,False,,0,0,13,4,0,3,0,3,1
6957,0,2024-08-19T20:45:00Z,False,0,9/19/2024 0:00,?,0.0,0.0,0.0,0.0,250,491,1,1224,False,0.125,5,13,0,3,3,5,1,2,0
6958,0,2024-08-19T14:45:00Z,False,0,1/16/2025 0:00,Serious,0.0,1.0,0.0,1.0,179,356,1,576,False,0.25,6,0,4,0,3,3,1,2,0
6959,0,2024-08-19T14:20:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,39,658,1,576,False,0.125,0,0,13,3,3,6,0,3,1
6960,0,2024-08-19T10:45:00Z,False,0,3/20/2025 0:00,Serious,0.0,1.0,0.0,1.0,896,1570,1,2276,False,0.125,5,15,0,3,3,4,1,2,0
6961,0,2024-08-19T09:58:00Z,False,0,11/8/2024 0:00,?,0.0,0.0,0.0,0.0,157,198,1,1337,False,0.25,8,15,0,3,3,5,1,2,0
6962,0,2024-08-18T22:39:00Z,False,0,?,Minor,0.0,0.0,1.0,0.0,250,340,1,2127,False,0.25,0,16,0,3,0,5,2,3,0
6963,0,2024-08-18T21:00:00Z,False,0,?,?,?,?,?,?,45,534,6,576,False,,0,0,6,4,0,13,0,3,0
6964,0,2024-08-18T17:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,993,1725,6,1369,False,0.125,0,6,8,3,3,9,2,3,0
6965,0,2024-08-18T13:46:00Z,False,0,4/8/2025 0:00,Minor,0.0,0.0,2.0,2.0,996,1727,6,576,False,0.125,5,14,8,3,3,5,1,2,0
6966,0,2024-08-17T17:00:00Z,False,0,3/6/2025 0:00,?,0.0,0.0,0.0,0.0,250,88,1,753,False,0.125,5,15,0,3,3,5,1,2,0
6967,0,2024-08-17T16:49:00Z,False,0,12/19/2024 0:00,?,0.0,0.0,0.0,0.0,896,1587,1,1400,False,0.125,5,15,0,3,3,5,1,2,0
6968,1,2024-08-17T04:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,356,1,2360,False,0.25,0,0,12,0,0,5,0,3,0
6969,0,2024-08-16T20:17:00Z,False,0,9/27/2024 0:00,?,0.0,0.0,0.0,0.0,250,60,1,2177,False,0.125,5,13,0,4,3,5,1,2,0
6970,0,2024-08-16T18:26:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1660,1,576,False,0.125,0,0,13,3,0,10,0,3,0
6971,0,2024-08-16T18:00:00Z,False,0,?,?,?,?,?,?,1269,2011,1,576,False,,0,0,13,3,0,3,0,3,0
6972,0,2024-08-16T16:10:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1648,1,576,False,,0,0,13,4,0,10,0,3,0
6973,0,2024-08-16T12:44:00Z,False,0,1/23/2025 0:00,?,0.0,0.0,0.0,0.0,250,32,1,1298,False,0.125,5,13,0,3,3,5,1,2,0
6974,0,2024-08-16T08:30:00Z,False,0,12/19/2024 0:00,?,0.0,0.0,0.0,0.0,1093,1711,1,576,True,0.125,5,15,0,3,3,1,1,2,0
6975,0,2024-08-16T08:15:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,896,1237,1,576,False,0.125,0,15,0,3,3,13,2,3,1
6976,0,2024-08-15T20:15:00Z,False,0,12/6/2024 0:00,?,0.0,0.0,0.0,0.0,250,60,1,851,False,0.125,5,15,0,3,3,10,1,2,0
6977,0,2024-08-15T19:20:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1570,1,576,False,0.125,0,15,0,3,3,10,2,3,0
6978,0,2024-08-15T15:30:00Z,False,0,4/8/2025 0:00,?,0.0,0.0,0.0,0.0,250,59,1,576,False,0.125,5,15,0,3,3,10,1,2,0
6979,0,2024-08-15T14:40:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1632,1,1939,False,0.25,0,0,15,3,0,5,0,3,0
6980,0,2024-08-15T14:35:00Z,False,0,?,?,0.0,0.0,0.0,0.0,439,1196,1,1297,False,0.125,0,15,0,3,3,4,2,3,0
6981,0,2024-08-15T08:00:00Z,False,0,?,Fatal,5.0,0.0,0.0,5.0,157,790,1,576,False,0.25,0,0,13,1,0,3,0,3,1
6982,1,2024-08-15T04:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,1138,1862,1,576,False,,0,0,12,0,0,3,0,3,0
6983,0,2024-08-14T21:21:00Z,False,0,4/1/2025 0:00,?,0.0,0.0,0.0,0.0,1241,1785,1,60,True,0.125,5,15,0,3,3,4,1,2,0
6984,0,2024-08-14T16:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,492,1,575,False,0.125,0,15,0,3,3,10,2,3,0
6985,0,2024-08-14T13:30:00Z,False,0,11/8/2024 0:00,Minor,0.0,0.0,1.0,1.0,896,1621,1,2865,False,0.125,5,15,0,3,3,5,1,2,0
6986,0,2024-08-14T12:30:00Z,False,0,10/31/2024 0:00,?,0.0,0.0,0.0,0.0,1311,669,1,1905,True,0.125,5,15,0,3,3,5,1,2,0
6987,0,2024-08-13T12:00:00Z,False,0,3/6/2025 0:00,Serious,0.0,1.0,0.0,1.0,542,1119,1,2186,False,0.125,8,1,9,3,3,6,1,2,0
6988,1,2024-08-13T04:00:00Z,False,0,?,?,?,?,?,?,179,383,1,576,False,0.5,0,0,4,3,0,10,0,3,0
6989,0,2024-08-12T17:30:00Z,False,0,?,?,?,?,?,?,160,142,6,576,False,,0,0,13,3,0,13,0,3,0
6990,1,2024-08-12T16:21:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,0.25,0,0,12,0,0,3,0,3,0
6991,0,2024-08-12T13:07:00Z,False,0,?,?,0.0,0.0,0.0,0.0,270,1959,1,576,False,0.125,0,0,13,3,0,5,0,3,0
6992,0,2024-08-12T12:54:00Z,False,0,12/6/2024 0:00,?,0.0,0.0,0.0,0.0,698,879,1,964,True,0.125,5,15,0,3,3,5,1,2,0
6993,0,2024-08-12T12:45:00Z,False,0,?,?,?,?,?,?,250,118,1,576,False,,0,1,12,3,0,10,0,3,0
6994,1,2024-08-12T11:50:00Z,False,0,?,?,?,?,?,?,1138,1862,1,576,False,,0,0,12,2,0,3,0,3,0
6995,0,2024-08-12T04:00:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,993,1716,6,576,False,,0,0,13,1,0,13,0,3,1
6996,0,2024-08-11T19:17:00Z,False,0,11/19/2024 0:00,?,0.0,0.0,0.0,0.0,250,154,1,319,False,0.125,8,15,0,3,3,5,1,2,0
6997,0,2024-08-11T11:34:00Z,False,0,2/27/2025 0:00,?,0.0,0.0,0.0,0.0,896,1570,1,786,False,0.125,5,13,0,3,3,3,1,2,0
6998,1,2024-08-11T03:45:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,0,0,1,0,3,0
6999,0,2024-08-10T17:30:00Z,False,0,12/2/2024 0:00,Minor,0.0,0.0,1.0,1.0,1309,2218,1,2168,True,0.125,5,15,0,3,3,5,1,2,0
7000,0,2024-08-10T17:15:00Z,False,0,10/24/2024 0:00,?,0.0,0.0,0.0,0.0,956,1785,1,789,True,0.125,5,13,0,3,3,5,1,2,0
7001,0,2024-08-10T16:00:00Z,False,0,3/6/2025 0:00,?,0.0,0.0,0.0,0.0,157,1488,1,236,False,0.125,5,15,0,3,3,5,1,2,0
7002,1,2024-08-10T10:16:00Z,False,0,?,?,?,?,?,?,179,409,1,576,False,0.25,0,0,4,0,0,11,0,3,0
7003,2,2024-08-09T23:50:00Z,False,0,?,?,?,?,?,?,240,853,1,576,False,,0,0,6,0,0,3,0,3,0
7004,0,2024-08-09T18:45:00Z,False,0,?,?,0.0,0.0,0.0,0.0,270,1896,1,1712,False,0.125,0,6,0,4,3,5,2,3,0
7005,0,2024-08-09T17:20:00Z,False,0,?,Fatal,1.0,1.0,2.0,4.0,250,225,1,576,False,,0,0,13,3,0,4,0,3,1
7006,0,2024-08-09T17:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,541,1130,1,576,False,0.125,0,1,9,3,3,6,2,3,0
7007,0,2024-08-09T15:47:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,250,45,1,576,False,,0,0,13,4,0,3,0,3,1
7008,1,2024-08-09T14:20:00Z,False,0,?,?,0.0,0.0,0.0,0.0,269,1959,1,576,False,,0,0,13,3,0,10,0,3,0
7009,0,2024-08-09T14:00:00Z,False,0,2/27/2025 0:00,?,0.0,0.0,0.0,0.0,200,1129,4,1909,False,0.0,0,15,0,3,3,3,1,2,0
7010,0,2024-08-09T13:30:00Z,False,0,3/6/2025 0:00,?,0.0,0.0,0.0,0.0,896,1622,1,1717,False,0.125,5,15,0,3,3,11,1,2,0
7011,0,2024-08-09T10:36:00Z,False,0,?,Fatal,7.0,0.0,0.0,7.0,896,1666,1,576,False,0.25,0,0,12,1,0,13,0,3,1
7012,0,2024-08-08T20:59:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1613,1,1549,False,0.25,0,15,0,3,0,5,2,3,0
7013,0,2024-08-08T19:17:00Z,False,0,1/16/2025 0:00,Serious,0.0,1.0,3.0,4.0,45,525,1,576,False,0.25,6,0,4,0,3,3,1,2,0
7014,0,2024-08-08T13:55:00Z,False,0,?,Fatal,3.0,0.0,0.0,3.0,250,107,1,576,False,0.125,0,15,0,3,3,3,2,3,1
7015,0,2024-08-08T11:00:00Z,False,0,4/8/2025 0:00,?,0.0,0.0,0.0,0.0,250,493,1,576,False,0.125,5,6,8,3,3,5,1,2,0
7016,0,2024-08-07T21:30:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,250,97,1,576,False,,0,0,13,3,0,3,0,3,1
7017,0,2024-08-07T20:15:00Z,False,0,2/27/2025 0:00,Minor,0.0,0.0,1.0,1.0,972,1167,1,1597,True,0.125,5,13,0,3,3,5,1,2,0
7018,0,2024-08-07T16:44:00Z,False,0,4/1/2025 0:00,?,0.0,0.0,0.0,0.0,157,175,1,1346,False,0.125,5,15,0,3,3,1,1,2,0
7019,0,2024-08-07T15:30:00Z,False,0,10/28/2024 0:00,Serious,0.0,1.0,0.0,1.0,179,356,1,576,False,0.25,6,0,4,0,3,3,1,2,0
7020,0,2024-08-07T15:10:00Z,False,0,4/1/2025 0:00,Serious,0.0,1.0,0.0,0.0,1307,1514,10,576,False,0.5,1,1,9,2,3,5,1,2,0
7021,0,2024-08-07T09:09:00Z,False,0,?,Fatal,5.0,0.0,0.0,5.0,47,607,6,576,False,,0,0,13,1,0,13,0,3,1
7022,0,2024-08-07T09:00:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,425,1029,1,576,False,0.125,0,15,0,1,3,13,2,3,1
7023,1,2024-08-07T05:45:00Z,False,0,?,?,?,?,?,?,179,516,1,576,False,,0,0,12,0,0,3,0,3,0
7024,2,2024-08-06T21:18:00Z,False,0,?,?,?,?,?,?,240,853,1,576,False,,0,0,6,0,0,9,0,3,0
7025,0,2024-08-06T19:20:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,250,65,1,225,False,0.125,0,15,0,3,3,4,2,3,1
7026,0,2024-08-06T18:38:00Z,False,0,1/10/2025 0:00,?,0.0,0.0,0.0,0.0,157,319,1,697,False,0.25,5,6,8,3,3,5,1,2,0
7027,0,2024-08-06T18:15:00Z,False,0,10/22/2024 0:00,?,0.0,0.0,0.0,0.0,157,975,1,1924,False,0.25,5,15,0,3,3,5,1,2,0
7028,0,2024-08-06T18:00:00Z,False,0,4/8/2025 0:00,?,0.0,0.0,0.0,0.0,367,736,1,2298,False,0.125,5,6,8,3,3,5,1,2,0
7029,0,2024-08-06T14:26:00Z,False,0,?,Fatal,4.0,0.0,0.0,4.0,157,1073,1,1386,False,0.125,0,15,0,1,3,10,2,3,1
7030,0,2024-08-06T14:02:00Z,False,0,3/6/2025 0:00,?,0.0,0.0,0.0,0.0,771,1396,1,1691,False,0.125,5,15,0,3,3,5,1,2,0
7031,0,2024-08-06T12:00:00Z,False,0,12/2/2024 0:00,?,0.0,0.0,0.0,0.0,250,60,1,115,False,0.125,5,13,0,3,3,5,1,2,0
7032,0,2024-08-06T09:33:00Z,False,0,1/10/2025 0:00,?,0.0,0.0,0.0,0.0,269,1959,1,1421,False,0.125,5,15,0,3,3,5,1,2,0
7033,0,2024-08-05T12:58:00Z,False,0,4/8/2025 0:00,?,0.0,0.0,0.0,0.0,896,1666,1,2209,False,0.25,5,22,8,3,3,5,1,2,0
7034,0,2024-08-05T11:11:00Z,False,0,?,Serious,0.0,1.0,1.0,2.0,250,391,1,1485,False,0.25,0,6,0,3,3,4,2,3,0
7035,0,2024-08-05T11:00:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,3,0,9,0,3,0
7036,0,2024-08-05T10:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1633,1,1909,False,0.25,0,15,0,3,3,10,2,3,0
7037,0,2024-08-04T14:15:00Z,False,0,?,Minor,0.0,0.0,1.0,1.0,896,1610,1,1893,False,0.125,0,15,0,3,3,4,2,3,0
7038,0,2024-08-04T14:15:00Z,False,0,?,?,?,?,?,?,250,32,1,576,False,,0,0,13,3,0,3,0,3,0
7039,0,2024-08-04T11:50:00Z,False,0,?,?,?,?,?,?,190,758,0,576,False,,0,0,10,0,0,3,0,0,0
7040,2,2024-08-04T08:17:00Z,False,0,?,?,?,?,?,?,179,362,1,576,False,,0,0,12,0,0,4,0,3,0
7041,0,2024-08-03T23:56:00Z,False,0,1/16/2025 0:00,Serious,0.0,1.0,2.0,3.0,179,418,1,576,False,0.25,6,0,4,0,3,3,1,2,0
7042,0,2024-08-03T21:58:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,400,971,5,2298,True,0.125,0,15,0,3,3,4,2,3,1
7043,0,2024-08-03T14:45:00Z,False,0,?,Fatal,3.0,0.0,0.0,3.0,157,464,1,576,False,,0,0,15,1,0,12,0,3,1
7044,0,2024-08-03T14:37:00Z,False,0,?,?,0.0,0.0,0.0,0.0,994,1725,6,576,False,0.125,0,1,9,3,3,5,2,3,0
7045,0,2024-08-03T14:04:00Z,False,0,11/8/2024 0:00,?,0.0,0.0,0.0,0.0,100,477,1,576,False,0.125,5,15,0,3,3,10,1,2,0
7046,1,2024-08-03T14:00:00Z,False,0,1/2/2025 0:00,?,0.0,0.0,0.0,0.0,270,1960,1,2687,False,0.125,5,9,0,3,3,9,1,2,0
7047,0,2024-08-03T13:45:00Z,False,0,?,?,0.0,0.0,0.0,0.0,917,1700,1,132,True,0.125,0,15,0,3,3,3,2,3,0
7048,0,2024-08-03T13:37:00Z,False,0,?,?,?,?,?,?,896,1648,1,2882,False,0.125,0,15,0,3,3,5,2,3,0
7049,0,2024-08-03T12:25:00Z,False,0,?,Serious,0.0,1.0,0.0,1.0,615,1182,1,497,True,0.125,0,11,0,3,3,5,2,3,0
7050,0,2024-08-03T11:30:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,1321,834,1,576,False,,0,0,13,1,0,5,0,3,1
7051,0,2024-08-03T11:00:00Z,False,0,11/14/2024 0:00,Minor,0.0,0.0,1.0,1.0,1173,2191,1,6,True,0.125,5,15,0,3,3,3,1,2,0
7052,0,2024-08-02T22:07:00Z,False,0,?,Minor,0.0,0.0,4.0,4.0,160,267,6,576,False,0.125,0,16,14,3,3,3,2,3,0
7053,0,2024-08-02T15:20:00Z,False,0,9/4/2024 0:00,?,0.0,0.0,0.0,0.0,250,84,1,509,False,0.125,5,13,0,3,3,5,1,2,0
7054,0,2024-08-02T14:04:00Z,False,0,2/27/2025 0:00,?,0.0,0.0,0.0,0.0,811,1386,1,1143,False,0.125,5,15,0,3,3,4,1,2,0
7055,0,2024-08-02T12:40:00Z,False,0,12/19/2024 0:00,?,0.0,0.0,0.0,0.0,157,536,1,863,False,0.125,5,15,0,3,3,4,1,2,0
7056,0,2024-08-02T09:24:00Z,False,0,?,?,0.0,0.0,0.0,0.0,364,953,1,2214,False,0.125,0,6,8,3,3,10,2,3,0
7057,0,2024-08-02T08:00:00Z,False,0,11/8/2024 0:00,Serious,0.0,1.0,0.0,1.0,86,181,2,576,False,0.0,0,6,0,0,3,5,1,2,0
7058,0,2024-08-01T14:45:00Z,False,0,?,?,?,?,?,?,993,281,6,576,False,,0,0,13,1,0,2,0,3,0
7059,0,2024-07-31T23:30:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,160,142,6,576,False,,0,0,13,1,0,13,0,3,1
7060,0,2024-07-31T16:40:00Z,False,0,4/23/2025 0:00,?,0.0,0.0,0.0,0.0,270,1958,1,591,False,0.125,5,15,0,3,3,3,1,2,0
7061,0,2024-07-31T11:00:00Z,False,0,11/19/2024 0:00,?,0.0,0.0,0.0,0.0,166,451,1,2358,False,0.125,5,13,0,3,3,5,1,2,0
7062,0,2024-07-31T09:36:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1632,1,576,False,0.25,0,15,0,3,3,3,2,3,0
7063,0,2024-07-31T08:20:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,896,1600,1,576,False,0.125,0,15,0,1,1,7,2,3,1
7064,0,2024-07-30T20:15:00Z,False,0,1/21/2025 0:00,?,0.0,0.0,0.0,0.0,250,37,1,911,False,0.125,5,15,0,3,3,10,1,2,0
7065,0,2024-07-30T19:29:00Z,False,0,?,?,?,?,?,?,165,305,6,576,False,0.125,0,0,6,3,0,3,0,3,0
7066,0,2024-07-30T19:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,1067,1,1078,False,0.125,0,13,13,3,0,3,0,3,0
7067,0,2024-07-30T12:15:00Z,False,0,9/19/2024 0:00,?,0.0,0.0,0.0,0.0,157,1074,1,1808,False,0.125,5,15,0,3,3,5,1,2,0
7068,0,2024-07-30T09:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,2033,1,576,False,0.125,0,0,13,3,0,2,0,3,0
7069,0,2024-07-29T22:30:00Z,False,0,9/4/2024 0:00,?,0.0,0.0,0.0,0.0,896,1627,1,898,False,0.125,5,15,0,3,3,5,1,2,0
7070,1,2024-07-29T21:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,512,1,2434,False,0.25,0,0,12,2,0,8,0,3,0
7071,0,2024-07-29T16:55:00Z,False,0,4/8/2025 0:00,?,0.0,0.0,0.0,0.0,200,1129,4,576,False,0.0,0,15,0,3,3,5,1,2,0
7072,0,2024-07-29T15:15:00Z,False,0,?,?,0.0,0.0,0.0,0.0,438,1043,1,576,False,,0,15,0,3,3,11,2,3,0
7073,0,2024-07-29T14:30:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,160,142,6,576,False,0.125,0,1,9,3,3,6,2,3,1
7074,0,2024-07-29T14:17:00Z,False,0,?,Minor,0.0,0.0,2.0,2.0,896,1677,1,576,False,,0,0,13,4,0,3,0,3,0
7075,0,2024-07-29T13:10:00Z,False,0,?,?,0.0,0.0,0.0,0.0,963,536,1,649,False,0.125,0,15,0,3,3,4,2,3,0
7076,0,2024-07-28T17:08:00Z,False,0,11/8/2024 0:00,?,0.0,0.0,0.0,0.0,533,195,1,2100,False,0.125,5,4,0,2,3,6,1,2,0
7077,0,2024-07-28T15:13:00Z,False,0,10/22/2024 0:00,Minor,0.0,0.0,1.0,1.0,474,877,1,239,False,0.125,5,15,0,3,3,1,1,2,0
7078,0,2024-07-28T14:00:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,1133,1946,1,576,True,0.125,0,0,13,3,0,5,0,3,1
7079,0,2024-07-28T12:30:00Z,False,0,4/2/2025 0:00,?,0.0,0.0,0.0,0.0,896,1677,1,576,False,0.125,5,15,0,3,3,3,1,2,0
7080,0,2024-07-28T10:50:00Z,False,0,9/4/2024 0:00,?,0.0,0.0,0.0,0.0,250,1599,1,1453,False,0.125,5,13,0,3,3,11,1,2,0
7081,0,2024-07-28T09:30:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,250,32,1,576,False,,0,0,13,3,0,13,0,3,1
7082,0,2024-07-28T09:15:00Z,False,0,?,Minor,0.0,0.0,1.0,1.0,157,784,1,1089,False,0.125,0,15,0,3,3,10,2,3,0
7083,2,2024-07-28T04:00:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,6,0,0,1,0,3,0
7084,0,2024-07-27T18:00:00Z,False,0,4/8/2025 0:00,?,0.0,0.0,0.0,0.0,991,1986,1,1178,True,0.125,5,15,0,3,3,10,1,2,0
7085,0,2024-07-27T15:50:00Z,False,0,1/23/2025 0:00,?,0.0,0.0,0.0,0.0,426,189,6,337,False,0.125,5,13,0,3,3,6,1,2,0
7086,0,2024-07-27T14:58:00Z,False,0,?,Minor,0.0,0.0,2.0,2.0,896,1242,1,576,False,0.125,0,15,0,3,3,3,2,3,0
7087,0,2024-07-27T14:18:00Z,False,0,3/20/2025 0:00,?,0.0,0.0,0.0,0.0,250,73,1,338,False,0.125,5,13,0,3,3,5,1,2,0
7088,0,2024-07-27T13:42:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,1052,184,6,576,False,0.125,0,15,0,3,3,6,2,3,1
7089,0,2024-07-27T12:57:00Z,False,0,?,?,0.0,0.0,0.0,0.0,19,20,1,576,False,0.125,0,15,0,3,3,3,2,3,0
7090,0,2024-07-27T12:00:00Z,False,0,10/22/2024 0:00,?,0.0,0.0,0.0,0.0,896,1607,1,409,False,0.125,5,15,0,3,3,5,1,2,0
7091,0,2024-07-27T12:00:00Z,False,0,12/2/2024 0:00,?,0.0,0.0,0.0,0.0,896,1242,1,2620,False,0.125,5,15,0,3,3,10,1,2,0
7092,1,2024-07-27T05:25:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,517,1,2525,False,0.25,0,0,4,2,0,11,2,3,0
7093,1,2024-07-27T04:15:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,355,1,576,False,,0,0,12,0,0,10,0,3,0
7094,0,2024-07-26T14:22:00Z,False,0,?,Minor,0.0,0.0,2.0,2.0,13,130,1,2775,False,0.125,0,15,0,3,3,1,2,3,0
7095,0,2024-07-26T14:13:00Z,False,0,?,?,0.0,0.0,0.0,0.0,106,1835,1,576,False,0.125,0,16,0,3,3,6,2,3,0
7096,0,2024-07-26T14:04:00Z,False,0,?,Fatal,7.0,0.0,0.0,7.0,895,1682,1,576,False,0.125,0,15,0,1,3,3,2,3,1
7097,1,2024-07-26T11:40:00Z,False,0,?,?,?,?,?,?,160,267,6,576,False,0.125,0,16,8,3,0,2,2,3,0
7098,0,2024-07-26T08:15:00Z,False,0,2/27/2025 0:00,?,0.0,0.0,0.0,0.0,380,913,1,2181,False,0.25,5,15,0,3,3,5,1,2,0
7099,1,2024-07-25T19:15:00Z,False,0,?,?,?,?,?,?,421,1037,0,576,False,,0,0,12,0,0,3,0,0,0
7100,0,2024-07-25T19:00:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,40,650,1,576,False,0.125,0,10,14,3,3,6,2,3,1
7101,0,2024-07-25T18:46:00Z,False,0,?,Serious,0.0,2.0,0.0,2.0,250,162,1,576,False,0.125,0,0,13,3,0,3,0,3,0
7102,0,2024-07-25T18:35:00Z,False,0,?,?,0.0,0.0,0.0,0.0,433,600,0,576,False,,0,0,10,0,0,6,0,0,0
7103,0,2024-07-25T17:30:00Z,False,0,9/4/2024 0:00,?,0.0,0.0,0.0,0.0,715,1321,1,576,False,0.125,5,15,0,3,3,10,1,2,0
7104,0,2024-07-25T14:30:00Z,False,0,2/27/2025 0:00,?,0.0,0.0,0.0,0.0,521,1967,4,576,False,0.0,0,15,0,3,3,5,1,2,0
7105,0,2024-07-25T13:25:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,270,1959,1,723,False,0.125,0,15,0,1,1,1,2,3,1
7106,0,2024-07-25T11:15:00Z,False,0,2/27/2025 0:00,?,0.0,0.0,0.0,0.0,179,545,1,862,False,0.125,5,15,0,3,3,5,1,2,0
7107,0,2024-07-25T09:40:00Z,False,0,2/27/2025 0:00,?,0.0,0.0,0.0,0.0,241,1197,1,2181,False,0.125,5,15,0,3,3,5,1,2,0
7108,0,2024-07-25T07:10:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,993,1721,6,576,False,,0,0,15,3,0,6,0,3,1
7109,0,2024-07-24T17:00:00Z,False,0,11/8/2024 0:00,Serious,0.0,1.0,0.0,1.0,250,497,1,576,False,0.125,5,1,9,3,3,6,1,2,0
7110,0,2024-07-24T16:55:00Z,False,0,?,Serious,0.0,1.0,1.0,2.0,896,1633,1,2138,False,0.25,0,13,0,3,3,1,2,3,0
7111,1,2024-07-24T12:45:00Z,False,0,2/21/2025 0:00,?,0.0,0.0,0.0,0.0,811,1387,1,671,False,0.125,5,15,0,2,3,11,1,2,0
7112,0,2024-07-24T12:03:00Z,False,0,9/12/2024 0:00,?,0.0,0.0,0.0,0.0,439,1196,1,892,False,0.125,5,13,0,3,3,5,1,2,0
7113,0,2024-07-24T08:30:00Z,False,0,3/6/2025 0:00,?,0.0,0.0,0.0,0.0,591,2128,6,576,False,0.125,5,15,0,3,3,5,1,2,0
7114,0,2024-07-24T04:00:00Z,False,0,?,Fatal,19.0,1.0,0.0,19.0,182,855,1,2778,False,,0,0,12,1,0,4,0,3,1
7115,0,2024-07-23T19:00:00Z,False,0,12/2/2024 0:00,?,0.0,0.0,0.0,0.0,474,877,1,576,False,0.125,5,15,0,3,3,5,1,2,0
7116,0,2024-07-23T17:30:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,723,229,1,2601,False,0.25,0,22,13,1,0,1,0,3,1
7117,0,2024-07-23T12:04:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,1183,2038,1,2106,False,0.125,0,6,0,1,3,5,2,3,1
7118,1,2024-07-23T12:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,380,1,576,False,,0,0,12,0,0,9,0,3,0
7119,0,2024-07-23T09:45:00Z,False,0,?,?,0.0,0.0,0.0,0.0,711,1999,1,1626,True,0.125,0,15,0,3,3,4,2,3,0
7120,1,2024-07-23T03:16:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,0,0,9,0,3,0
7121,0,2024-07-22T19:30:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,40,644,1,576,False,0.125,0,1,9,1,0,6,2,3,1
7122,0,2024-07-22T19:12:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,157,536,1,1467,False,0.125,0,15,0,3,3,4,2,3,1
